#,STATE,LGA NAME,LGA CODE,WARD NAME,WARD CODE,Councillor,Start,End,
7202,OYO,IBADAN NORTH WEST,08,"WARD 3, NW I",03,,,,OY0803
7203,OYO,IBADAN NORTH WEST,08,"WARD 4, NW 2",04,,,,OY0804
7204,OYO,IBADAN NORTH WEST,08,"WARD 5, NW 3 (PART I)",05,,,,OY0805
7205,OYO,IBADAN NORTH WEST,08,"WARD 6, NW 3 (PART I)",06,,,,OY0806
7206,OYO,IBADAN NORTH WEST,08,"WARD 7, NW 4",07,,,,OY0807
7207,OYO,IBADAN NORTH WEST,08,"WARD 8, NW5",08,,,,OY0808
7208,OYO,IBADAN NORTH WEST,08,"WARD 9, NW6",09,,,,OY0809
7209,OYO,IBADAN NORTH WEST,08,"WARD 10, NW 7",10,,,,OY0810
7210,OYO,IBADAN NORTH WEST,08,"WARD 11, NW 7",11,,,,OY0811
7211,OYO,IBADAN SOUTH EAST,09,CI,01,,,,OY0901
7212,OYO,IBADAN SOUTH EAST,09,SI,02,,,,OY0902
7213,OYO,IBADAN SOUTH EAST,09,S2A,03,,,,OY0903
7214,OYO,IBADAN SOUTH EAST,09,S2B,04,,,,OY0904
7215,OYO,IBADAN SOUTH EAST,09,S3,05,,,,OY0905
7216,OYO,IBADAN SOUTH EAST,09,S4A,06,,,,OY0906
7217,OYO,IBADAN SOUTH EAST,09,S4B,07,,,,OY0907
7218,OYO,IBADAN SOUTH EAST,09,S5,08,,,,OY0908
7219,OYO,IBADAN SOUTH EAST,09,S6A,09,,,,OY0909
7220,OYO,IBADAN SOUTH EAST,09,S6B,10,,,,OY0910
7221,OYO,IBADAN SOUTH EAST,09,S7A,11,,,,OY0911
7222,OYO,IBADAN SOUTH EAST,09,S7B,12,,,,OY0912
7223,OYO,IBADAN SOUTH WEST,10,WARD ICS,01,,,,OY1001
7224,OYO,IBADAN SOUTH WEST,10,WARD 2SWI,02,,,,OY1002
7225,OYO,IBADAN SOUTH WEST,10,WARD 3SW2,03,,,,OY1003
7226,OYO,IBADAN SOUTH WEST,10,WARD SW3A & 3B,04,,,,OY1004
7227,OYO,IBADAN SOUTH WEST,10,WARD 5,05,,,,OY1005
7228,OYO,IBADAN SOUTH WEST,10,WARD 6,06,,,,OY1006
7229,OYO,IBADAN SOUTH WEST,10,WARD 7,07,,,,OY1007
7230,OYO,IBADAN SOUTH WEST,10,WARD 8,08,,,,OY1008
7231,OYO,IBADAN SOUTH WEST,10,WARD 9,09,,,,OY1009
7232,OYO,IBADAN SOUTH WEST,10,WARD 10,10,,,,OY1010
7233,OYO,IBADAN SOUTH WEST,10,WARD 11,11,,,,OY1011
7234,OYO,IBADAN SOUTH WEST,10,WARD 12,12,,,,OY1012
7235,OYO,IBARAPA CENTRAL,11,IDERE I (MOLETE),01,,,,OY1101
7236,OYO,IBARAPA CENTRAL,11,IDERE II OMINIGBO/OKE OBA),02,,,,OY1102
7237,OYO,IBARAPA CENTRAL,11,IDERE III (KOSO/APA),03,,,,OY1103
7238,OYO,IBARAPA CENTRAL,11,IBEREKODO I (PATAOJU),04,,,,OY1104
7239,OYO,IBARAPA CENTRAL,11,"IBEREKODO II, (AGOORO/ITABAALE)",05,,,,OY1105
7240,OYO,IBARAPA CENTRAL,11,IDOFIN/SAGANUN IDOFIN I&II,06,,,,OY1106
7241,OYO,IBARAPA CENTRAL,11,IGBOLE/PAKO,07,,,,OY1107
7242,OYO,IBARAPA CENTRAL,11,ISALE-OBA,08,,,,OY1108
7243,OYO,IBARAPA CENTRAL,11,OKESERIN I & II,09,,,,OY1109
7244,OYO,IBARAPA CENTRAL,11,OKE-ODO,10,,,,OY1110
7245,OYO,IBARAPA EAST,12,ERUWA I,01,,,,OY1201
7246,OYO,IBARAPA EAST,12,ERUWA II,02,,,,OY1202
7247,OYO,IBARAPA EAST,12,ERUWA III,03,,,,OY1203
7248,OYO,IBARAPA EAST,12,ERUWA IV,04,,,,OY1204
7249,OYO,IBARAPA EAST,12,ERUWA V,05,,,,OY1205
7250,OYO,IBARAPA EAST,12,ERUWA VI,06,,,,OY1206
7251,OYO,IBARAPA EAST,12,LANLATE I,07,,,,OY1207
7252,OYO,IBARAPA EAST,12,LANLATE II,08,,,,OY1208
7253,OYO,IBARAPA EAST,12,LANLATE III,09,,,,OY1209
7254,OYO,IBARAPA EAST,12,LANLATE IV,10,,,,OY1210
7255,OYO,IBARAPA NORTH,13,AYETE I,01,,,,OY1301
7256,OYO,IBARAPA NORTH,13,AYETE II,02,,,,OY1302
7257,OYO,IBARAPA NORTH,13,IGANGAN I,03,,,,OY1303
7258,OYO,IBARAPA NORTH,13,IGANGAN II,04,,,,OY1304
7259,OYO,IBARAPA NORTH,13,IGANGA III,05,,,,OY1305
7260,OYO,IBARAPA NORTH,13,IGANGA IV,06,,,,OY1306
7261,OYO,IBARAPA NORTH,13,OFIKI I,07,,,,OY1307
7262,OYO,IBARAPA NORTH,13,OFIKI II,08,,,,OY1308
7263,OYO,IBARAPA NORTH,13,TAPA I,09,,,,OY1309
7264,OYO,IBARAPA NORTH,13,TAPA II,10,,,,OY1310
7265,OYO,IDO,14,ABA EMO/OLAJU/ALAKO,01,,,,OY1401
7266,OYO,IDO,14,AKUFO/IDIGBA/ARAROMI,02,,,,OY1402
7267,OYO,IDO,14,AKINWARE/AKINDELE,03,,,,OY1403
7268,OYO,IDO,14,APETE/AYEGUN/AWOTAN,04,,,,OY1404
7269,OYO,IDO,14,BATAKE/IDI-IYA,05,,,,OY1405
7270,OYO,IDO,14,IRINWYUSI/KOGUO/ODETO LA,06,,,,OY1406
7271,OYO,IDO,14,FENWA/OGUNLA/ELENUSO NSO,07,,,,OY1407
7272,OYO,IDO,14,IDO/ONIKEDE/OKUNA AWO,08,,,,OY1408
7273,OYO,IDO,14,OMI ADIO/OMI ONIGBAGBO BAKATARI,09,,,,OY1409
7274,OYO,IDO,14,"OGUNDELE/ALAHO/SIBA/IDI
-AHUN",10,,,,OY1410
7275,OYO,IREPO,15,AGORO,01,,,,OY1501
7276,OYO,IREPO,15,AJUGUNNA,02,,,,OY1502
7277,OYO,IREPO,15,ATIPA,03,,,,OY1503
7278,OYO,IREPO,15,IBA I,04,,,,OY1504
7279,OYO,IREPO,15,IBA II,05,,,,OY1505
7280,OYO,IREPO,15,IBA III,06,,,,OY1506
7281,OYO,IREPO,15,IBA IV,07,,,,OY1507
7282,OYO,IREPO,15,IBA V,08,,,,OY1508
7283,OYO,IREPO,15,IKOLABA,09,,,,OY1509
7284,OYO,IREPO,15,LAHA/AJANA,10,,,,OY1510
7285,OYO,ISEYIN,16,ADO-AWAYE,01,,,,OY1601
7286,OYO,ISEYIN,16,AKINWUMI/OSOOGUN,02,,,,OY1602
7287,OYO,ISEYIN,16,EKUNLE I,03,,,,OY1603
7288,OYO,ISEYIN,16,EKUNLE II,04,,,,OY1604
7289,OYO,ISEYIN,16,FARAMORA,05,,,,OY1605
7290,OYO,ISEYIN,16,IJEMBA/OKE-OLA/OKE-OJA,06,,,,OY1606
7291,OYO,ISEYIN,16,ISALU I,07,,,,OY1607
7292,OYO,ISEYIN,16,ISALU II,08,,,,OY1608
7293,OYO,ISEYIN,16,KOSO I,09,,,,OY1609
7294,OYO,ISEYIN,16,KOSO II,10,,,,OY1610
7295,OYO,ISEYIN,16,LADOGAN/OKE EYIN,11,,,,OY1611
7296,OYO,ITESIWAJU,17,BABAODE,01,,,,OY1701
7297,OYO,ITESIWAJU,17,IGBOJAIYE,02,,,,OY1702
7298,OYO,ITESIWAJU,17,IPAPO,03,,,,OY1703
7299,OYO,ITESIWAJU,17,KOMU,04,,,,OY1704
7300,OYO,ITESIWAJU,17,OKAKA I,05,,,,OY1705
7301,OYO,ITESIWAJU,17,OKAKA II,06,,,,OY1706
7302,OYO,ITESIWAJU,17,OKE AMU,07,,,,OY1707
7303,OYO,ITESIWAJU,17,OUT I,08,,,,OY1708
7304,OYO,ITESIWAJU,17,OUT II,09,,,,OY1709
7305,OYO,ITESIWAJU,17,OWODE/IPAPO,10,,,,OY1710
7306,OYO,IWAJOWA,18,AGBAAKIN I,01,,,,OY1801
7307,OYO,IWAJOWA,18,AGBAKIN II,02,,,,OY1802
7308,OYO,IWAJOWA,18,IWERE ILE I,03,,,,OY1803
7309,OYO,IWAJOWA,18,IWERE ILE II,04,,,,OY1804
7310,OYO,IWAJOWA,18,IWERE ILE III,05,,,,OY1805
7311,OYO,IWAJOWA,18,IWERE ILE IV,06,,,,OY1806
7312,OYO,IWAJOWA,18,SABIGANA I,07,,,,OY1807
7313,OYO,IWAJOWA,18,SABIGANA II,08,,,,OY1808
7314,OYO,IWAJOWA,18,SABIGANA II,09,,,,OY1809
7315,OYO,IWAJOWA,18,SABIGANA IV,10,,,,OY1810
7316,OYO,KAJOLA,19,AYETORO-OKE I,01,,,,OY1901
7317,OYO,KAJOLA,19,ELERO,02,,,,OY1902
7318,OYO,KAJOLA,19,GBELEKALE I&II,03,,,,OY1903
7319,OYO,KAJOLA,19,EBA-OGAN,04,,,,OY1904
7320,OYO,KAJOLA,19,IJO,05,,,,OY1905
7321,OYO,KAJOLA,19,ILAJI OKE/IWERE-OKE,06,,,,OY1906
7322,OYO,KAJOLA,19,IMOBA/OKE-OGUN,07,,,,OY1907
7323,OYO,KAJOLA,19,ISEMI-ILE/IMIA/ILUA,08,,,,OY1908
7324,OYO,KAJOLA,19,ISIA,09,,,,OY1909
7325,OYO,KAJOLA,19,KAJOLA,10,,,,OY1910
7326,OYO,KAJOLA,19,OLELE,11,,,,OY1911
7327,OYO,LAGELU,20,AJARA/OPEODU,01,,,,OY2001
7328,OYO,LAGELU,20,APATERE/KUFFI/OGUNBOD E/OGO,02,,,,OY2002
7329,OYO,LAGELU,20,ARULOGUNEHIN/KELEBE,03,,,,OY2003
7330,OYO,LAGELU,20,EJIOKU/IGBON/ARIKU,04,,,,OY2004
7331,OYO,LAGELU,20,LAGELU MARKET/KAJOLA/GBENA,05,,,,OY2005
7332,OYO,LAGELU,20,LAGUN,06,,,,OY2006
7333,OYO,LAGELU,20,LALUPON I,07,,,,OY2007
7334,OYO,LAGELU,20,LALUPON II,08,,,,OY2008
7335,OYO,LAGELU,20,LALUPON III,09,,,,OY2009
7336,OYO,LAGELU,20,OFA-IGBO,10,,,,OY2010
7337,OYO,LAGELU,20,OGUNJANA/OLOWODE/OGB URO,11,,,,OY2011
7338,OYO,LAGELU,20,OGUNREMI/OGUNSINA,12,,,,OY2012
7339,OYO,LAGELU,20,OYEDEJI/OLODE/KUTAYI,13,,,,OY2013
7340,OYO,LAGELU,20,SAGBE/PABIEKUN,14,,,,OY2014
7341,OYO,OGBOMOSO NORTH,21,ABOGUNDE,01,,,,OY2101
7342,OYO,OGBOMOSO NORTH,21,AAJE/OGUNBADO/OKE AGBEDE,02,,,,OY2102
7343,OYO,OGBOMOSO NORTH,21,AGUODO/MASIFA,03,,,,OY2103
7344,OYO,OGBOMOSO NORTH,21,ISALE AFON,04,,,,OY2104
7345,OYO,OGBOMOSO NORTH,21,ISALE ALAASA,05,,,,OY2105
7346,OYO,OGBOMOSO NORTH,21,ISALE ORA/SAJA,06,,,,OY2106
7347,OYO,OGBOMOSO NORTH,21,JAGUN,07,,,,OY2107
7348,OYO,OGBOMOSO NORTH,21,OKELERIN,08,,,,OY2108
7349,OYO,OGBOMOSO NORTH,21,OSUPA,09,,,,OY2109
7350,OYO,OGBOMOSO NORTH,21,SABO/TAARA,10,,,,OY2110
7351,OYO,OGBOMOSO,22,AKATA,01,,,,OY2201
7352,OYO,OGBOMOSO,22,ALAPATA,02,,,,OY2202
7353,OYO,OGBOMOSO,22,AROWOMOLE,03,,,,OY2203
7354,OYO,OGBOMOSO,22,IBAPON,04,,,,OY2204
7355,OYO,OGBOMOSO,22,IJERU I,05,,,,OY2205
7356,OYO,OGBOMOSO,22,IJERU II,06,,,,OY2206
7357,OYO,OGBOMOSO,22,ILOGBO,07,,,,OY2207
7358,OYO,OGBOMOSO,22,ISOKO,08,,,,OY2208
7359,OYO,OGBOMOSO,22,LAGBEDU,09,,,,OY2209
7360,OYO,OGBOMOSO,22,OKE-OLA/FARM SETTLEMENT,10,,,,OY2210
7361,OYO,OGO-OLUWA,23,AJAAWA I,01,,,,OY2301
7362,OYO,OGO-OLUWA,23,AJAAWA II,02,,,,OY2302
7363,OYO,OGO-OLUWA,23,AYEDE,03,,,,OY2303
7364,OYO,OGO-OLUWA,23,AAYETORO,04,,,,OY2304
7365,OYO,OGO-OLUWA,23,IDEWURE,05,,,,OY2305
7366,OYO,OGO-OLUWA,23,LAGBEDU,06,,,,OY2306
7367,OYO,OGO-OLUWA,23,MOWOLOWO/IWOATE,07,,,,OY2307
7368,OYO,OGO-OLUWA,23,ODO-OBA,08,,,,OY2308
7369,OYO,OGO-OLUWA,23,OPETE,09,,,,OY2309
7370,OYO,OGO-OLUWA,23,OMATOKUN,10,,,,OY2310
7371,OYO,OLORUNSOGO,24,ABOKE (ABOYUN OGUN),01,,,,OY2401
7372,OYO,OLORUNSOGO,24,ELERUGBA/ELEHINKE/SAG BON (APERU),02,,,,OY2402
7373,OYO,OLORUNSOGO,24,IKOLABA/OBADIMO,03,,,,OY2403
7374,OYO,OLORUNSOGO,24,ONIGBETI I,04,,,,OY2404
7375,OYO,OLORUNSOGO,24,ONIGBETI II/SAAGBON AGORO (SANTO),05,,,,OY2405
7376,OYO,OLORUNSOGO,24,ONIGBETI III & IV (AGBENI),06,,,,OY2406
7377,OYO,OLORUNSOGO,24,OPA/OGUNYIYI,07,,,,OY2407
7378,OYO,OLORUNSOGO,24,SERIKI I*ABOSINO (OKIN),08,,,,OY2408
7379,OYO,OLORUNSOGO,24,SERIKI II (AGBELE),09,,,,OY2409
7380,OYO,OLORUNSOGO,24,WARO/APATA-ALAJE,10,,,,OY2410
7381,OYO,OLUYOLE,25,AYEGUN,01,,,,OY2501
7382,OYO,OLUYOLE,25,IDI-IROKO/IKEREKU,02,,,,OY2502
7383,OYO,OLUYOLE,25,IDI-OSAN/EGBEDA-ATUBA,03,,,,OY2503
7384,OYO,OLUYOLE,25,MOSLEM/OGBERE,04,,,,OY2504
7385,OYO,OLUYOLE,25,ODO-ONA NLA,05,,,,OY2505
7386,OYO,OLUYOLE,25,OKANHINDE/LAGUNDE,06,,,,OY2506
7387,OYO,OLUYOLE,25,OLOMI/OLURINDE,07,,,,OY2507
7388,OYO,OLUYOLE,25,OLONDE/ABA-NLA,08,,,,OY2508
7389,OYO,OLUYOLE,25,ONIPE,09,,,,OY2509
7390,OYO,OLUYOLE,25,ORISUNBARE/OJO-EKUN,10,,,,OY2510
7391,OYO,ONA-ARA,26,AKANRAN/OLORUNDA,01,,,,OY2601
7392,OYO,ONA-ARA,26,ARAROMI/APERIN,02,,,,OY2602
7393,OYO,ONA-ARA,26,BADEKU,03,,,,OY2603
7394,OYO,ONA-ARA,26,GBADA EFON,04,,,,OY2604
7395,OYO,ONA-ARA,26,ODIODE YALE/ODIAPERIN,05,,,,OY2605
7396,OYO,ONA-ARA,26,OGBERE,06,,,,OY2606
7397,OYO,ONA-ARA,26,OGBERE TIOYA,07,,,,OY2607
7398,OYO,ONA-ARA,26,OJOKU/AJIA,08,,,,OY2608
7399,OYO,ONA-ARA,26,OLORUNSOGO,09,,,,OY2609
7400,OYO,ONA-ARA,26,OLODE/GBEDUN/OJEBODE,10,,,,OY2610
7401,OYO,ONA-ARA,26,OREMEJI/AGUGU,11,,,,OY2611
7402,OYO,OORELOPE,27,AALEPATA,01,,,,OY2701
7403,OYO,OORELOPE,27,AARE,02,,,,OY2702
7404,OYO,OORELOPE,27,BONNI,03,,,,OY2703
7405,OYO,OORELOPE,27,IGBOPE/IYEYE I,04,,,,OY2704
7406,OYO,OORELOPE,27,IGBOPE/IYEYE II,05,,,,OY2705
7407,OYO,OORELOPE,27,IGI ISUBU,06,,,,OY2706
7408,OYO,OORELOPE,27,ONE ONIBODE I,07,,,,OY2707
7409,OYO,OORELOPE,27,ONA ONIBODE II,08,,,,OY2708
7410,OYO,OORELOPE,27,ONA ONIBODE III,09,,,,OY2709
7411,OYO,OORELOPE,27,ONIGBOH/ALAMO/OKERE,10,,,,OY2710
7412,OYO,ORIIRE,28,ORIIRE I,01,,,,OY2801
7413,OYO,ORIIRE,28,ORIIRE II,02,,,,OY2802
7414,OYO,ORIIRE,28,ORIIRE III,03,,,,OY2803
7415,OYO,ORIIRE,28,ORIIRE IV,04,,,,OY2804
7416,OYO,ORIIRE,28,ORIIRE V,05,,,,OY2805
7417,OYO,ORIIRE,28,ORIIRE VI,06,,,,OY2806
7418,OYO,ORIIRE,28,ORIIRE VII,07,,,,OY2807
7419,OYO,ORIIRE,28,ORIIRE VIII,08,,,,OY2808
7420,OYO,ORIIRE,28,ORIIRE IX,09,,,,OY2809
7421,OYO,ORIIRE,28,ORIIRE X,10,,,,OY2810
7422,OYO,OYO EAST,29,AGBOYE/MOLETE,01,,,,OY2901
7423,OYO,OYO EAST,29,AJAGBA,02,,,,OY2902
7424,OYO,OYO EAST,29,ALAODI/MODEKE,03,,,,OY2903
7425,OYO,OYO EAST,29,APAARA,04,,,,OY2904
7426,OYO,OYO EAST,29,APINNI,05,,,,OY2905
7427,OYO,OYO EAST,29,BALOGUN,06,,,,OY2906
7428,OYO,OYO EAST,29,JABATA,07,,,,OY2907
7429,OYO,OYO EAST,29,OKE APO,08,,,,OY2908
7430,OYO,OYO EAST,29,OLUAJO,09,,,,OY2909
7431,OYO,OYO EAST,29,OWODE/ARAROMI,10,,,,OY2910
7432,OYO,OYO WEST,30,AKEETAN,01,,,,OY3001
7433,OYO,OYO WEST,30,AJOKIDERO/AKEWUGBERU,02,,,,OY3002
7434,OYO,OYO WEST,30,FASOLA/SOKU,03,,,,OY3003
7435,OYO,OYO WEST,30,ISEKE,04,,,,OY3004
7436,OYO,OYO WEST,30,ISOKUN I,05,,,,OY3005
7437,OYO,OYO WEST,30,ISOKUN II,06,,,,OY3006
7438,OYO,OYO WEST,30,IYAJI,07,,,,OY3007
7439,OYO,OYO WEST,30,OPAPA,08,,,,OY3008
7440,OYO,OYO WEST,30,OWODE,09,,,,OY3009
7441,OYO,OYO WEST,30,PAKOYI/IDODE,10,,,,OY3010
7442,OYO,SAKI EAST,31,AGBONLE,1,,,,OY311
7443,OYO,SAKI EAST,31,AGO AMODU I,02,,,,OY3102
7444,OYO,SAKI EAST,31,AGO AMODU II,03,,,,OY3103
7445,OYO,SAKI EAST,31,OGBOORO I,04,,,,OY3104
7446,OYO,SAKI EAST,31,OGBOORO II,05,,,,OY3105
7447,OYO,SAKI EAST,31,OJE OWODE I,06,,,,OY3106
7448,OYO,SAKI EAST,31,OJE OWODE II,07,,,,OY3107
7449,OYO,SAKI EAST,31,SEPETERI I,08,,,,OY3108
7450,OYO,SAKI EAST,31,SEPETERI II,09,,,,OY3109
7451,OYO,SAKI EAST,31,SEPETERI III,10,,,,OY3110
7452,OYO,SAKI EAST,31,SEPERETERI IV,11,,,,OY3111
7453,OYO,SAKI WEST,32,AGNMU/KOOKO,1,,,,OY321
7454,OYO,SAKI WEST,32,AJENGUNLE,02,,,,OY3202
7455,OYO,SAKI WEST,32,BAGI,03,,,,OY3203
7456,OYO,SAKI WEST,32,EKO-KAN MUA,04,,,,OY3204
7457,OYO,SAKI WEST,32,IYA,05,,,,OY3205
7458,OYO,SAKI WEST,32,OGIDIGBO/KINNKINN,06,,,,OY3206
7459,OYO,SAKI WEST,32,OKE-ORO,07,,,,OY3207
7460,OYO,SAKI WEST,32,OKERE I,08,,,,OY3208
7461,OYO,SAKI WEST,32,OKERE II,09,,,,OY3209
7462,OYO,SAKI WEST,32,SANGOTE/BOODA/OJUA/BA ABO,10,,,,OY3210
7463,OYO,SAKI WEST,32,SEPETERI/BAPON,11,,,,OY3211
7464,OYO,SURULERE,33,BAAYE-OJE,1,,,,OY331
7465,OYO,SURULERE,33,IGBON/GAMBARI,02,,,,OY3302
7466,OYO,SURULERE,33,IRESAADU I (IRESAAPA),03,,,,OY3303
7467,OYO,SURULERE,33,IRESAADU II (AROLU),04,,,,OY3304
7468,OYO,SURULERE,33,IRESAADU III,05,,,,OY3305
7469,OYO,SURULERE,33,IRESAADU IV (IREGBA),06,,,,OY3306
7470,OYO,SURULERE,33,IWOFIN,07,,,,OY3307
7471,OYO,SURULERE,33,OKO I,08,,,,OY3308
7472,OYO,SURULERE,33,OKO II (ILAJUE),09,,,,OY3309
7473,OYO,SURULERE,33,OKO III (MAYIN),10,,,,OY3310
7474,PLATEAU,BARKIN LADI,01,BARKIN LADI,01,,,,PL0101
7475,PLATEAU,BARKIN LADI,01,GASSA/SHO,02,,,,PL0102
7476,PLATEAU,BARKIN LADI,01,GINDIN AKWATI,03,,,,PL0103
7477,PLATEAU,BARKIN LADI,01,KEIPANG,04,,,,PL0104
7478,PLATEAU,BARKIN LADI,01,KAPWIS,05,,,,PL0105
7479,PLATEAU,BARKIN LADI,01,KURRA FALLS,06,,,,PL0106
7480,PLATEAU,BARKIN LADI,01,LOBIRING,07,,,,PL0107
7481,PLATEAU,BARKIN LADI,01,MARIT/MAZAT,08,,,,PL0108
7482,PLATEAU,BARKIN LADI,01,RAFAN,09,,,,PL0109
7483,PLATEAU,BARKIN LADI,01,TAFAN,10,,,,PL0110
7484,PLATEAU,BARKIN LADI,01,ZABOT,11,,,,PL0111
7485,PLATEAU,BASSA,02,BUHIT,01,,,,PL0201
7486,PLATEAU,BASSA,02,BUJI,02,,,,PL0202
7487,PLATEAU,BASSA,02,GABIA,03,,,,PL0203
7488,PLATEAU,BASSA,02,RURUM,04,,,,PL0204
7489,PLATEAU,BASSA,02,JENGRE,05,,,,PL0205
7490,PLATEAU,BASSA,02,KADAMO,06,,,,PL0206
7491,PLATEAU,BASSA,02,KAKKEK,07,,,,PL0207
7492,PLATEAU,BASSA,02,KASURU,08,,,,PL0208
7493,PLATEAU,BASSA,02,KIMAKPA,09,,,,PL0209
7494,PLATEAU,BASSA,02,KISHIKA,10,,,,PL0210
7495,PLATEAU,BASSA,02,MAFARA,11,,,,PL0211
7496,PLATEAU,BASSA,02,RIMI,12,,,,PL0212
7497,PLATEAU,BASSA,02,TAAGBE,13,,,,PL0213
7498,PLATEAU,BASSA,02,TAHU,14,,,,PL0214
7499,PLATEAU,BASSA,02,ZABOLO,15,,,,PL0215
7500,PLATEAU,BASSA,02,ZOBWO,16,,,,PL0216
7501,PLATEAU,BOKKOS,03,BOKKOS,01,,,,PL0301
7502,PLATEAU,BOKKOS,03,BUTURA,02,,,,PL0302
7503,PLATEAU,BOKKOS,03,DAFFO,03,,,,PL0303
7504,PLATEAU,BOKKOS,03,DAMWAI,04,,,,PL0304
7505,PLATEAU,BOKKOS,03,KWATAS,05,,,,PL0305
7506,PLATEAU,BOKKOS,03,MANGOR,06,,,,PL0306
7507,PLATEAU,BOKKOS,03,MBAR/MANGAR,07,,,,PL0307
7508,PLATEAU,BOKKOS,03,MANGUNA,08,,,,PL0308
7509,PLATEAU,BOKKOS,03,MUSHERE CENTRAL,09,,,,PL0309
7510,PLATEAU,BOKKOS,03,MUNSHER WEST,10,,,,PL0310
7511,PLATEAU,BOKKOS,03,RICHIA,11,,,,PL0311
7512,PLATEAU,BOKKOS,03,SHA,12,,,,PL0312
7513,PLATEAU,BOKKOS,03,TANGUR,13,,,,PL0313
7514,PLATEAU,BOKKOS,03,TOFF,14,,,,PL0314
7515,PLATEAU,JOS EAST,04,FEDERE,01,,,,PL0401
7516,PLATEAU,JOS EAST,04,BOBUR A,02,,,,PL0402
7517,PLATEAU,JOS EAST,04,BOBUR B,03,,,,PL0403
7518,PLATEAU,JOS EAST,04,FURSUM,04,,,,PL0404
7519,PLATEAU,JOS EAST,04,JARAWAN KOGI,05,,,,PL0405
7520,PLATEAU,JOS EAST,04,MAIGEMU,06,,,,PL0406
7521,PLATEAU,JOS EAST,04,MAIJUJU,07,,,,PL0407
7522,PLATEAU,JOS EAST,04,SHERE EAST,08,,,,PL0408
7523,PLATEAU,JOS EAST,04,SHERE WEST,09,,,,PL0409
7524,PLATEAU,JOS EAST,04,ZANDI,10,,,,PL0410
7525,PLATEAU,JOS NORTH,05,ABBA NA SHEHU,01,,,,PL0501
7526,PLATEAU,JOS NORTH,05,ALI-KAZAURE,02,,,,PL0502
7527,PLATEAU,JOS NORTH,05,GARBA DAHO,03,,,,PL0503
7528,PLATEAU,JOS NORTH,05,GANGARE,04,,,,PL0504
7529,PLATEAU,JOS NORTH,05,IBRAHIM KATSINA,05,,,,PL0505
7530,PLATEAU,JOS NORTH,05,JENTA ADAMU,06,,,,PL0506
7531,PLATEAU,JOS NORTH,05,JENTA APATA,07,,,,PL0507
7532,PLATEAU,JOS NORTH,05,JOS-JARAWA,08,,,,PL0508
7533,PLATEAU,JOS NORTH,05,MARAGUTA A,09,,,,PL0509
7534,PLATEAU,JOS NORTH,05,MARAGUTA B,10,,,,PL0510
7535,PLATEAU,JOS NORTH,05,SARKIN ARABA,11,,,,PL0511
7536,PLATEAU,JOS NORTH,05,TAFAWA-BALEWA,12,,,,PL0512
7537,PLATEAU,JOS NORTH,05,TUDUN WADA KABONG,13,,,,PL0513
7538,PLATEAU,JOS NORTH,05,VANDERPUYE,14,,,,PL0514
7539,PLATEAU,JOS SOUTH,06,BUKURU,01,,,,PL0601
7540,PLATEAU,JOS SOUTH,06,DU,02,,,,PL0602
7541,PLATEAU,JOS SOUTH,06,GIRING,03,,,,PL0603
7542,PLATEAU,JOS SOUTH,06,GYEL A,04,,,,PL0604
7543,PLATEAU,JOS SOUTH,06,GYEL B,05,,,,PL0605
7544,PLATEAU,JOS SOUTH,06,KURU A,06,,,,PL0606
7545,PLATEAU,JOS SOUTH,06,KURU B,07,,,,PL0607
7546,PLATEAU,JOS SOUTH,06,SHEN,08,,,,PL0608
7547,PLATEAU,JOS SOUTH,06,TURU,09,,,,PL0609
7548,PLATEAU,JOS SOUTH,06,VWANG,10,,,,PL0610
7549,PLATEAU,JOS SOUTH,06,ZAWANG A,11,,,,PL0611
7550,PLATEAU,JOS SOUTH,06,ZAWANG B,12,,,,PL0612
7551,PLATEAU,KANAM,07,BIRBYANG,01,,,,PL0701
7552,PLATEAU,KANAM,07,DENGI,02,,,,PL0702
7553,PLATEAU,KANAM,07,DUGUB,03,,,,PL0703
7554,PLATEAU,KANAM,07,GADDI,04,,,,PL0704
7555,PLATEAU,KANAM,07,GARGA,05,,,,PL0705
7556,PLATEAU,KANAM,07,GUMSHER,06,,,,PL0706
7557,PLATEAU,KANAM,07,GWAMLAR,07,,,,PL0707
7558,PLATEAU,KANAM,07,JARKI,08,,,,PL0708
7559,PLATEAU,KANAM,07,JOM,09,,,,PL0709
7560,PLATEAU,KANAM,07,KANAM,10,,,,PL0710
7561,PLATEAU,KANAM,07,KANTANA,11,,,,PL0711
7562,PLATEAU,KANAM,07,KUNKYAM,12,,,,PL0712
7563,PLATEAU,KANAM,07,MUNBUTBO,13,,,,PL0713
7564,PLATEAU,KANAM,07,NAMARAN,14,,,,PL0714
7565,PLATEAU,KANKE,08,AMPANG EAST,01,,,,PL0801
7566,PLATEAU,KANKE,08,AMPER CHIKA A,02,,,,PL0802
7567,PLATEAU,KANKE,08,AMPER CHIKA B,03,,,,PL0803
7568,PLATEAU,KANKE,08,AMPER SERI,04,,,,PL0804
7569,PLATEAU,KANKE,08,DAWAKI,05,,,,PL0805
7570,PLATEAU,KANKE,08,GARRAM,06,,,,PL0806
7571,PLATEAU,KANKE,08,KABWIR PADA,07,,,,PL0807
7572,PLATEAU,KANKE,08,KABWIR/GYANGYANG,08,,,,PL0808
7573,PLATEAU,KANKE,08,LANGSHI,09,,,,PL0809
