#,WARD NAME,WARD CODE,LGA NAME,LGA CODE,State Constituency,,Federal Constituency,,Senatorial District,,STATE
6784,ILORO,06,OWO,18,,,Owo/Ose,FC/284/OD,,,ONDO
6785,IPELE,07,OWO,18,,,Owo/Ose,FC/284/OD,,,ONDO
6786,ISAIPEN,08,OWO,18,,,Owo/Ose,FC/284/OD,,,ONDO
6787,ISUADA/IPENMEN/IDASEN/ OBA SOOTO,09,OWO,18,,,Owo/Ose,FC/284/OD,,,ONDO
6788,IYARE,10,OWO,18,,,Owo/Ose,FC/284/OD,,,ONDO
6789,USO/EURE ILE,11,OWO,18,,,Owo/Ose,FC/284/OD,,,ONDO
6790,IWAR,01,ATAKUMOSA EAST,01,ATAKUNMOSA EAST AND WEST,SC/783/OS,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6791,IGANGAN,02,ATAKUMOSA EAST,01,ATAKUNMOSA EAST AND WEST,SC/783/OS,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6792,IPOLE,03,ATAKUMOSA EAST,01,ATAKUNMOSA EAST AND WEST,SC/783/OS,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6793,IPERINDO,04,ATAKUMOSA EAST,01,ATAKUNMOSA EAST AND WEST,SC/783/OS,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6794,ETI-ONI,05,ATAKUMOSA EAST,01,ATAKUNMOSA EAST AND WEST,SC/783/OS,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6795,AJEGUNLE,06,ATAKUMOSA EAST,01,ATAKUNMOSA EAST AND WEST,SC/783/OS,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6796,FOREST RESERVE I,07,ATAKUMOSA EAST,01,ATAKUNMOSA EAST AND WEST,SC/783/OS,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6797,FOREST RESERVE II,08,ATAKUMOSA EAST,01,ATAKUNMOSA EAST AND WEST,SC/783/OS,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6798,FAFORIJI,09,ATAKUMOSA EAST,01,ATAKUNMOSA EAST AND WEST,SC/783/OS,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6799,AJEGANDELE,10,ATAKUMOSA EAST,01,ATAKUNMOSA EAST AND WEST,SC/783/OS,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6800,OSU I,01,ATAKUNMOSA WEST,02,,,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6801,OSU II,02,ATAKUNMOSA WEST,02,,,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6802,OSU III,03,ATAKUNMOSA WEST,02,,,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6803,IBODI,04,ATAKUNMOSA WEST,02,,,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6804,IFELODUN,05,ATAKUNMOSA WEST,02,,,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6805,ITA GUNMODI,06,ATAKUNMOSA WEST,02,,,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6806,OKE BODE,07,ATAKUNMOSA WEST,02,,,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6807,ISA OBI,08,ATAKUNMOSA WEST,02,,,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6808,MUROKO,09,ATAKUNMOSA WEST,02,,,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6809,IFEWARA I,10,ATAKUNMOSA WEST,02,,,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6810,IFEWARA II,11,ATAKUNMOSA WEST,02,,,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West,FC/288/OS,,,OSUN
6811,BALOGUN,01,AYEDADE,03,AYEDADE,SC/792/OS,Ayedaade/Irewole/Isokan,FC/292/OS,,,OSUN
6812,OTUN-BALOGUN,02,AYEDADE,03,AYEDADE,SC/792/OS,Ayedaade/Irewole/Isokan,FC/292/OS,,,OSUN
6813,OLUFI,03,AYEDADE,03,AYEDADE,SC/792/OS,Ayedaade/Irewole/Isokan,FC/292/OS,,,OSUN
6814,OTUN-OLUFI,04,AYEDADE,03,AYEDADE,SC/792/OS,Ayedaade/Irewole/Isokan,FC/292/OS,,,OSUN
6815,IJUGBE/OKE-ESO/OKE- OWU,05,AYEDADE,03,AYEDADE,SC/792/OS,Ayedaade/Irewole/Isokan,FC/292/OS,,,OSUN
6816,LAGERE/AMOLA,06,AYEDADE,03,AYEDADE,SC/792/OS,Ayedaade/Irewole/Isokan,FC/292/OS,,,OSUN
6817,GBONGAN,07,AYEDADE,03,AYEDADE,SC/792/OS,Ayedaade/Irewole/Isokan,FC/292/OS,,,OSUN
6818,ODE-OMU RURAL,08,AYEDADE,03,AYEDADE,SC/792/OS,Ayedaade/Irewole/Isokan,FC/292/OS,,,OSUN
6819,OBALUFON,09,AYEDADE,03,AYEDADE,SC/792/OS,Ayedaade/Irewole/Isokan,FC/292/OS,,,OSUN
6820,ANLUGBUA,10,AYEDADE,03,AYEDADE,SC/792/OS,Ayedaade/Irewole/Isokan,FC/292/OS,,,OSUN
6821,ARAROMI-OWU,11,AYEDADE,03,AYEDADE,SC/792/OS,Ayedaade/Irewole/Isokan,FC/292/OS,,,OSUN
6822,OLUPONNA I,01,AYEDIRE,04,AYEDIRE,SC/793/OS,Ayedire/Iwo/Ola-Oluwa,FC/291/OS,,,OSUN
6823,OLUPONNA II,02,AYEDIRE,04,AYEDIRE,SC/793/OS,Ayedire/Iwo/Ola-Oluwa,FC/291/OS,,,OSUN
6824,OLUPONNA III,03,AYEDIRE,04,AYEDIRE,SC/793/OS,Ayedire/Iwo/Ola-Oluwa,FC/291/OS,,,OSUN
6825,OKE-OSUN,04,AYEDIRE,04,AYEDIRE,SC/793/OS,Ayedire/Iwo/Ola-Oluwa,FC/291/OS,,,OSUN
6826,ILE-OGBO I,05,AYEDIRE,04,AYEDIRE,SC/793/OS,Ayedire/Iwo/Ola-Oluwa,FC/291/OS,,,OSUN
6827,ILE OGBO II,06,AYEDIRE,04,AYEDIRE,SC/793/OS,Ayedire/Iwo/Ola-Oluwa,FC/291/OS,,,OSUN
6828,ILE-OGBO III,07,AYEDIRE,04,AYEDIRE,SC/793/OS,Ayedire/Iwo/Ola-Oluwa,FC/291/OS,,,OSUN
6829,ILE-OGBO IV,08,AYEDIRE,04,AYEDIRE,SC/793/OS,Ayedire/Iwo/Ola-Oluwa,FC/291/OS,,,OSUN
6830,KUTA I,09,AYEDIRE,04,AYEDIRE,SC/793/OS,Ayedire/Iwo/Ola-Oluwa,FC/291/OS,,,OSUN
6831,KUTA II,10,AYEDIRE,04,AYEDIRE,SC/793/OS,Ayedire/Iwo/Ola-Oluwa,FC/291/OS,,,OSUN
6832,OKE OMI OTAN,01,BOLUWA-DURO,05,BORIPE/BOLUWA-DURO,SC/775/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6833,OKE-ODE OTAN,02,BOLUWA-DURO,05,BORIPE/BOLUWA-DURO,SC/775/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6834,OKE-OTAN,03,BOLUWA-DURO,05,BORIPE/BOLUWA-DURO,SC/775/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6835,GBELERU OBAALA I,04,BOLUWA-DURO,05,BORIPE/BOLUWA-DURO,SC/775/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6836,GBELERU OBAALA II,05,BOLUWA-DURO,05,BORIPE/BOLUWA-DURO,SC/775/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6837,OBANLA ILORO,06,BOLUWA-DURO,05,BORIPE/BOLUWA-DURO,SC/775/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6838,ERIPA,07,BOLUWA-DURO,05,BORIPE/BOLUWA-DURO,SC/775/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6839,OKE IRUN,08,BOLUWA-DURO,05,BORIPE/BOLUWA-DURO,SC/775/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6840,IRESI I,09,BOLUWA-DURO,05,BORIPE/BOLUWA-DURO,SC/775/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6841,IRESI II,10,BOLUWA-DURO,05,BORIPE/BOLUWA-DURO,SC/775/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6842,OLOTI IRAGBIJI,01,BORIPE,06,,,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6843,OJA-OBA,02,BORIPE,06,,,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6844,COLLEGE/EGBEDA ROAD,03,BORIPE,06,,,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6845,ISALE-OYO,04,BORIPE,06,,,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6846,AAGBA,05,BORIPE,06,,,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6847,ORORUWO,06,BORIPE,06,,,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6848,ADA I,07,BORIPE,06,,,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6849,ADA II,08,BORIPE,06,,,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6850,ISALE ASA IREE,09,BORIPE,06,,,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6851,OKE ESA/OGI,10,BORIPE,06,,,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6852,OKE AREE,11,BORIPE,06,,,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6853,OLOBA/ATAPARA,01,EDE NORTH,07,EDE NORTH,SC/794/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6854,ABODUNDE/SAGBA,02,EDE NORTH,07,EDE NORTH,SC/794/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6855,OLOGUN/AGBAAKIN,03,EDE NORTH,07,EDE NORTH,SC/794/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6856,OLUSOKUN,04,EDE NORTH,07,EDE NORTH,SC/794/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6857,ALUSEKERE,05,EDE NORTH,07,EDE NORTH,SC/794/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6858,SABO/AGBONGBE I,06,EDE NORTH,07,EDE NORTH,SC/794/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6859,SABO/AGBONGBE II,07,EDE NORTH,07,EDE NORTH,SC/794/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6860,ISIBO/BUHARI-ISOLA,08,EDE NORTH,07,EDE NORTH,SC/794/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6861,APASO,09,EDE NORTH,07,EDE NORTH,SC/794/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6862,JAGUN/JAGUN EDE,10,EDE NORTH,07,EDE NORTH,SC/794/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6863,BARA EJEMU,11,EDE NORTH,07,EDE NORTH,SC/794/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6864,BABANLA/AGATE,01,EDE SOUTH,08,EDE SOUTH,SC/795/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6865,BA KUYE,02,EDE SOUTH,08,EDE SOUTH,SC/795/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6866,ASUNMO,03,EDE SOUTH,08,EDE SOUTH,SC/795/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6867,ALAJUE I,04,EDE SOUTH,08,EDE SOUTH,SC/795/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6868,ALAJUE II,05,EDE SOUTH,08,EDE SOUTH,SC/795/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6869,OLDAN,06,EDE SOUTH,08,EDE SOUTH,SC/795/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6870,BABASANYA,07,EDE SOUTH,08,EDE SOUTH,SC/795/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6871,SE KONA,08,EDE SOUTH,08,EDE SOUTH,SC/795/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6872,OLOKI/AKODA,09,EDE SOUTH,08,EDE SOUTH,SC/795/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6873,LOOGUN,10,EDE SOUTH,08,EDE SOUTH,SC/795/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6874,AWO/ABUDO,01,EGBEDORE,09,EGBEDORE,SC/796/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6875,ARA I,02,EGBEDORE,09,EGBEDORE,SC/796/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6876,ARA II,03,EGBEDORE,09,EGBEDORE,SC/796/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6877,IDO-OSUN,04,EGBEDORE,09,EGBEDORE,SC/796/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6878,IRAGBERE I,05,EGBEDORE,09,EGBEDORE,SC/796/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6879,IRAGBERE II,06,EGBEDORE,09,EGBEDORE,SC/796/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6880,IWOYE/IDO/ORIGO,07,EGBEDORE,09,EGBEDORE,SC/796/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6881,IKOTUN,08,EGBEDORE,09,EGBEDORE,SC/796/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6882,OJO/ARO,09,EGBEDORE,09,EGBEDORE,SC/796/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6883,OKINNI/OLORUNSOGO/OF ATEDO,10,EGBEDORE,09,EGBEDORE,SC/796/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6884,ELEJIGBO ‘A’,01,EJIGBO,10,EJIGBO,SC/800/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6885,ELEJIGBO ‘B’/OSOLO,02,EJIGBO,10,EJIGBO,SC/800/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6886,ELEJIGBO ‘C’/MAPO,03,EJIGBO,10,EJIGBO,SC/800/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6887,ELEJIGBO ‘D’/EJEMU,04,EJIGBO,10,EJIGBO,SC/800/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6888,LELJIGBO/AYEGBOGBO,05,EJIGBO,10,EJIGBO,SC/800/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6889,OLA/AYE/AGURODO,06,EJIGBO,10,EJIGBO,SC/800/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6890,IFEODAN’A’/OWU-ILE,07,EJIGBO,10,EJIGBO,SC/800/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6891,IFEODAN ‘B’/MASIFA,08,EJIGBO,10,EJIGBO,SC/800/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6892,ILAWO/ISOKO/ISUNDUNRI N,09,EJIGBO,10,EJIGBO,SC/800/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6893,INISA/AATO/IGBON,10,EJIGBO,10,EJIGBO,SC/800/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6894,INISA II/AFAAKE/AYEGUNLE,11,EJIGBO,10,EJIGBO,SC/800/OS,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,,,OSUN
6895,ILARE I,01,IFE CENTRAL,11,IFE CENTRAL,SC/784/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6896,ILARE II,02,IFE CENTRAL,11,IFE CENTRAL,SC/784/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6897,ILARE III,03,IFE CENTRAL,11,IFE CENTRAL,SC/784/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6898,ILARE IV,04,IFE CENTRAL,11,IFE CENTRAL,SC/784/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6899,IREMO I (AJEBANDELE),05,IFE CENTRAL,11,IFE CENTRAL,SC/784/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6900,IREMO II (ELEYELE),06,IFE CENTRAL,11,IFE CENTRAL,SC/784/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6901,IREMO III,07,IFE CENTRAL,11,IFE CENTRAL,SC/784/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6902,IREMO IV,08,IFE CENTRAL,11,IFE CENTRAL,SC/784/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6903,IREMO V,09,IFE CENTRAL,11,IFE CENTRAL,SC/784/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6904,AKARABATA,10,IFE CENTRAL,11,IFE CENTRAL,SC/784/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6905,MORE OJAJA,11,IFE CENTRAL,11,IFE CENTRAL,SC/784/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6906,OYI,01,IFEDAYO,12,IFEDAYO,SC/778/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6907,AYETIORO,02,IFEDAYO,12,IFEDAYO,SC/778/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6908,ISINMI,03,IFEDAYO,12,IFEDAYO,SC/778/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6909,BALOGUN,04,IFEDAYO,12,IFEDAYO,SC/778/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6910,OBAALE,05,IFEDAYO,12,IFEDAYO,SC/778/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6911,AWORO/OKE-ILA RURAL,06,IFEDAYO,12,IFEDAYO,SC/778/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6912,ASAONI,07,IFEDAYO,12,IFEDAYO,SC/778/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6913,CO-OPERATIVE,08,IFEDAYO,12,IFEDAYO,SC/778/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6914,AKESIN,09,IFEDAYO,12,IFEDAYO,SC/778/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6915,TEMIDIRE,10,IFEDAYO,12,IFEDAYO,SC/778/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6916,MORE,01,IFE EAST,13,IFE EAST,SC/785/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6917,ILODE I,02,IFE EAST,13,IFE EAST,SC/785/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6918,OLODE II,03,IFE EAST,13,IFE EAST,SC/785/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6919,OKEREWE I,04,IFE EAST,13,IFE EAST,SC/785/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6920,OKEREWE II,05,IFE EAST,13,IFE EAST,SC/785/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6921,OKEREWE III,06,IFE EAST,13,IFE EAST,SC/785/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6922,YEKEMI,07,IFE EAST,13,IFE EAST,SC/785/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6923,MODAKEKE I,08,IFE EAST,13,IFE EAST,SC/785/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6924,MODAKEKE II,09,IFE EAST,13,IFE EAST,SC/785/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6925,MODAKEKE III,10,IFE EAST,13,IFE EAST,SC/785/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6926,EESA IKIRUN,01,IFELODUN,14,IFELODUN,SC/776/OS,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6927,AMOLA IKIRUN,02,IFELODUN,14,IFELODUN,SC/776/OS,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6928,OWODE IKIRUN,03,IFELODUN,14,IFELODUN,SC/776/OS,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6929,ISALE/OKE AFO,04,IFELODUN,14,IFELODUN,SC/776/OS,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6930,IKIRUN RURAL,05,IFELODUN,14,IFELODUN,SC/776/OS,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6931,"STATION ROAD, IKIRUN",06,IFELODUN,14,IFELODUN,SC/776/OS,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6932,OKERBA IKIRUN,07,IFELODUN,14,IFELODUN,SC/776/OS,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6933,OLONDE IKIRUN,08,IFELODUN,14,IFELODUN,SC/776/OS,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6934,IBA I,09,IFELODUN,14,IFELODUN,SC/776/OS,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6935,IBA II,10,IFELODUN,14,IFELODUN,SC/776/OS,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6936,OBAGUN,11,IFELODUN,14,IFELODUN,SC/776/OS,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6937,EKOENDE/EKO AJALA,12,IFELODUN,14,IFELODUN,SC/776/OS,Odo-Otin/Ifelodun/Boripe,FC/286/OS,,,OSUN
6938,ASIPA/AKINALU,01,IFE NORTH,15,IFE NORTH,SC/786/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6939,EDUNABON I,02,IFE NORTH,15,IFE NORTH,SC/786/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6940,EDUNABON II,03,IFE NORTH,15,IFE NORTH,SC/786/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6941,FAMIA,04,IFE NORTH,15,IFE NORTH,SC/786/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6942,YAKOYO,05,IFE NORTH,15,IFE NORTH,SC/786/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6943,IPETUMODU I,06,IFE NORTH,15,IFE NORTH,SC/786/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6944,IPETUMODU II,07,IFE NORTH,15,IFE NORTH,SC/786/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6945,MOKO,08,IFE NORTH,15,IFE NORTH,SC/786/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6946,OYERE I,09,IFE NORTH,15,IFE NORTH,SC/786/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6947,OYERE II,10,IFE NORTH,15,IFE NORTH,SC/786/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6948,AYESAN,01,IFE SOUTH,16,IFE SOUTH,SC/787/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6949,IKIJA I,02,IFE SOUTH,16,IFE SOUTH,SC/787/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6950,IKIJA II,03,IFE SOUTH,16,IFE SOUTH,SC/787/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6951,OGBON ARE,04,IFE SOUTH,16,IFE SOUTH,SC/787/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6952,MEFOWORADE,05,IFE SOUTH,16,IFE SOUTH,SC/787/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6953,OKE OWENA,06,IFE SOUTH,16,IFE SOUTH,SC/787/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6954,OLODE,07,IFE SOUTH,16,IFE SOUTH,SC/787/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6955,OSI,08,IFE SOUTH,16,IFE SOUTH,SC/787/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6956,KERE,09,IFE SOUTH,16,IFE SOUTH,SC/787/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6957,ABIRI OGUDU,10,IFE SOUTH,16,IFE SOUTH,SC/787/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6958,AYE,11,IFE SOUTH,16,IFE SOUTH,SC/787/OS,Ife Central/Ife North/Ife South/Ife East ,FC/290/OS,,,OSUN
6959,EJIGBO I,01,ILA,17,ILA,SC/777/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6960,EJIGBO II,02,ILA,17,ILA,SC/777/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6961,EJIGBO III,03,ILA,17,ILA,SC/777/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6962,ISEDO I,04,ILA,17,ILA,SC/777/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6963,ISEDO II,05,ILA,17,ILA,SC/777/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
6964,IPERIN,06,ILA,17,ILA,SC/777/OS,Boluwaduro/Ifedayo/Ila,FC/287/OS,,,OSUN
